 VARIABLES="X","Y","Z"
  zone I=40,J=40,K= 9
   0.00000000   0.00000000   0.00000000
   0.02564103   0.00000000   0.00000000
   0.05128205   0.00000000   0.00000000
   0.07692308   0.00000000   0.00000000
   0.10256410   0.00000000   0.00000000
   0.12820514   0.00000000   0.00000000
   0.15384616   0.00000000   0.00000000
   0.17948718   0.00000000   0.00000000
   0.20512821   0.00000000   0.00000000
   0.23076923   0.00000000   0.00000000
   0.25641027   0.00000000   0.00000000
   0.28205130   0.00000000   0.00000000
   0.30769232   0.00000000   0.00000000
   0.33333334   0.00000000   0.00000000
   0.35897437   0.00000000   0.00000000
   0.38461539   0.00000000   0.00000000
   0.41025642   0.00000000   0.00000000
   0.43589744   0.00000000   0.00000000
   0.46153846   0.00000000   0.00000000
   0.48717949   0.00000000   0.00000000
   0.51282054   0.00000000   0.00000000
   0.53846157   0.00000000   0.00000000
   0.56410259   0.00000000   0.00000000
   0.58974361   0.00000000   0.00000000
   0.61538464   0.00000000   0.00000000
   0.64102566   0.00000000   0.00000000
   0.66666669   0.00000000   0.00000000
   0.69230771   0.00000000   0.00000000
   0.71794873   0.00000000   0.00000000
   0.74358976   0.00000000   0.00000000
   0.76923078   0.00000000   0.00000000
   0.79487181   0.00000000   0.00000000
   0.82051283   0.00000000   0.00000000
   0.84615386   0.00000000   0.00000000
   0.87179488   0.00000000   0.00000000
   0.89743590   0.00000000   0.00000000
   0.92307693   0.00000000   0.00000000
   0.94871795   0.00000000   0.00000000
   0.97435898   0.00000000   0.00000000
   1.00000000   0.00000000   0.00000000
   0.00000000   0.02564103   0.00000000
   0.02564103   0.02564103   0.00000000
   0.05128205   0.02564103   0.00000000
   0.07692308   0.02564103   0.00000000
   0.10256410   0.02564103   0.00000000
   0.12820514   0.02564103   0.00000000
   0.15384616   0.02564103   0.00000000
   0.17948718   0.02564103   0.00000000
   0.20512821   0.02564103   0.00000000
   0.23076923   0.02564103   0.00000000
   0.25641027   0.02564103   0.00000000
   0.28205130   0.02564103   0.00000000
   0.30769232   0.02564103   0.00000000
   0.33333334   0.02564103   0.00000000
   0.35897437   0.02564103   0.00000000
   0.38461539   0.02564103   0.00000000
   0.41025642   0.02564103   0.00000000
   0.43589744   0.02564103   0.00000000
   0.46153846   0.02564103   0.00000000
   0.48717949   0.02564103   0.00000000
   0.51282054   0.02564103   0.00000000
   0.53846157   0.02564103   0.00000000
   0.56410259   0.02564103   0.00000000
   0.58974361   0.02564103   0.00000000
   0.61538464   0.02564103   0.00000000
   0.64102566   0.02564103   0.00000000
   0.66666669   0.02564103   0.00000000
   0.69230771   0.02564103   0.00000000
   0.71794873   0.02564103   0.00000000
   0.74358976   0.02564103   0.00000000
   0.76923078   0.02564103   0.00000000
   0.79487181   0.02564103   0.00000000
   0.82051283   0.02564103   0.00000000
   0.84615386   0.02564103   0.00000000
   0.87179488   0.02564103   0.00000000
   0.89743590   0.02564103   0.00000000
   0.92307693   0.02564103   0.00000000
   0.94871795   0.02564103   0.00000000
   0.97435898   0.02564103   0.00000000
   1.00000000   0.02564103   0.00000000
   0.00000000   0.05128205   0.00000000
   0.02564103   0.05128205   0.00000000
   0.05128205   0.05128205   0.00000000
   0.07692308   0.05128205   0.00000000
   0.10256410   0.05128205   0.00000000
   0.12820514   0.05128205   0.00000000
   0.15384616   0.05128205   0.00000000
   0.17948718   0.05128205   0.00000000
   0.20512821   0.05128205   0.00000000
   0.23076923   0.05128205   0.00000000
   0.25641027   0.05128205   0.00000000
   0.28205130   0.05128205   0.00000000
   0.30769232   0.05128205   0.00000000
   0.33333334   0.05128205   0.00000000
   0.35897437   0.05128205   0.00000000
   0.38461539   0.05128205   0.00000000
   0.41025642   0.05128205   0.00000000
   0.43589744   0.05128205   0.00000000
   0.46153846   0.05128205   0.00000000
   0.48717949   0.05128205   0.00000000
   0.51282054   0.05128205   0.00000000
   0.53846157   0.05128205   0.00000000
   0.56410259   0.05128205   0.00000000
   0.58974361   0.05128205   0.00000000
   0.61538464   0.05128205   0.00000000
   0.64102566   0.05128205   0.00000000
   0.66666669   0.05128205   0.00000000
   0.69230771   0.05128205   0.00000000
   0.71794873   0.05128205   0.00000000
   0.74358976   0.05128205   0.00000000
   0.76923078   0.05128205   0.00000000
   0.79487181   0.05128205   0.00000000
   0.82051283   0.05128205   0.00000000
   0.84615386   0.05128205   0.00000000
   0.87179488   0.05128205   0.00000000
   0.89743590   0.05128205   0.00000000
   0.92307693   0.05128205   0.00000000
